,FR-CRC,AT-CRC,CN-CRC,US-CRC,DE-CRC,LOSO
CCMD75147712ST-11-0,0.4090153115061266,0.25515170945674204,0.04511638879307461,0.49785256131742817,0.25666292935580404,0.22109309894616536
CCMD76222476ST-11-0,0.6983386625469024,0.7267753646902938,0.6299355639947467,0.6006387630486058,0.1540732456466718,0.5729846553680781
CCMD76409700ST-11-0,0.26354136487254637,0.2978269999354219,0.30393350501979843,0.17414852897838537,0.08751083034203737,0.2855836869272125
CCMD79349503ST-11-0,0.6077320898130723,0.8725336971827079,0.2847397604784748,0.3651538282753022,0.5878529080282141,0.5802105859159828
CCMD79987997ST-21-0,0.8383963702152057,0.03911875305640292,0.7167744465445873,0.2936447124960748,0.9232325668001022,0.4918475143144967
CCMD82866709ST-21-0,0.6783407006305228,0.4822270766454249,0.5131345822370448,0.25930318553910825,0.8874094248844321,0.6839069899245455
CCMD85481373ST-11-0,0.600868412632654,0.09935868968066404,0.14272994642560813,0.3960408489836691,0.05446666153575952,0.4672626822825858
CCMD85661207ST-11-0,0.3891316003255014,0.12002488319104156,0.12953685630042444,0.3563217504455964,0.13709966686141686,0.16067436252538178
CCMD86114146ST-21-0,0.430988886469175,0.8818395486573676,0.7361939957051221,0.6333258991103708,0.974232670924829,0.8568363045230266
CCMD86707194ST-21-0,0.17082070402298663,0.10875925331885768,0.2850228865178356,0.39172210666783275,0.7242078221713364,0.3963446997435377
CCMD87156761ST-21-0,0.5944721614576176,0.9204185868041012,0.47591988715741423,0.30254787277569556,0.20657133059356428,0.3454151149585361
CCMD88272491ST-21-0,0.48957245310139413,0.7613534348518474,0.9427044417854826,0.4468703239427355,0.8195347852149144,0.6875614821051558
CCMD89107682ST-11-0,0.20786428971850301,0.6511902826128563,0.32314197075609175,0.42352643762209397,0.34467942085046693,0.6096035009925246
CCMD89306485ST-11-0,0.713028206309185,0.396583679919642,0.46626686774325626,0.57550737924617,0.20921839016985305,0.33008350773457673
CCMD89643949ST-11-0,0.5189708010303921,0.308986165061803,0.19298629707640774,0.33354017807555486,0.026211065835069575,0.1216008624316389
CCMD89967135ST-11-0,0.6898013808258873,0.825983636784889,0.31607079548762446,0.32895426555433177,0.5852067219101833,0.33422911243747155
CCMD90311071ST-21-0,0.6397315614868113,0.9459963591540052,0.2950208400886567,0.38335521875488615,0.8245045012150396,0.5706048831331177
CCMD92404903ST-11-0,0.876726083091027,0.2809618442702247,0.8520458607102894,0.5908518966496694,0.980772643961641,0.7816785057557051
CCMD93344354ST-21-0,0.4019536343949612,0.5885028965896845,0.5573676949379369,0.49860841474576373,0.5944915084542736,0.7156455900664797
CCMD93755960ST-11-0,0.530738164520441,0.7779047502150315,0.214612417833397,0.30818651064660707,0.2271204779927729,0.2316904829724173
CCMD95431029ST-11-0,0.9354604044201117,0.8323626747259416,0.6525554358214467,0.4902326596030211,0.8094856995064192,0.7606645447142444
CCMD95433940ST-21-0,0.2437488211208692,0.031021461334115902,0.06087793168412855,0.47145022026513567,0.7771126198240231,0.12273912906964533
CCMD95676152ST-11-0,0.9531948885260999,0.9916951724910432,0.8752613375672438,0.6045064896449187,0.9816479240374226,0.9547509776253534
CCMD96553385ST-21-0,0.5789468532289872,0.9629300055575898,0.5527240898719318,0.3486917114072108,0.9819038234213403,0.6716227744213615
CCMD98198513ST-11-0,0.2937365328100739,0.12039382655060285,0.2244225442979026,0.5160795981840152,0.12799847867110398,0.28640124968478764
CCMD98531134ST-11-0,0.9040319311747846,0.9525014489370586,0.9208926891054484,0.44218821350481796,0.9774062233115703,0.9560281030041606
CCMD98702133ST-11-0,0.5527741410287412,0.704602364474399,0.37766101904633625,0.49419741564487774,0.7609471347053698,0.4862401890099439
CCMD99440714ST-11-0,0.34474179938439015,0.31011338016167556,0.4866704684445492,0.3159899865831583,0.5043867931540378,0.3005459005541656
CCMD99929634ST-11-0,0.36720119037583354,0.13028110405246068,0.06245531251138203,0.35296120496999,0.11338442714091543,0.10649819236192416
ERR1018185,0.7592742673289783,0.969121780283793,0.935699732881025,0.33455396553991373,0.8181458834779085,0.897832951745919
ERR1018186,0.921934993289881,0.8954159419182321,0.9269346986996354,0.6039515027453719,0.9851178948496762,0.9594883830233771
ERR1018187,0.885757287429145,0.982991166737522,0.8021715539941068,0.7758187284920254,0.8724784583441041,0.9696927584719656
ERR1018188,0.8379505751333579,0.452216815250573,0.7913962364636442,0.6977158502129489,0.9929780081967303,0.9648878335471793
ERR1018189,0.8570849400927577,0.6985452542668161,0.9254608816445531,0.4903018717212643,0.8867520798922236,0.8082144584605095
ERR1018190,0.6217925976537627,0.2709723521598798,0.9100369330004259,0.47174001209123595,0.9162973708245938,0.5907370301515221
ERR1018191,0.35520400155255116,0.08234623137707843,0.8315766504990598,0.40366941663482925,0.9498256570137511,0.2965069471622154
ERR1018192,0.9659975910998871,0.3663694399056207,0.9291147462649052,0.38946450464876764,0.9948019576869802,0.8006532645340029
ERR1018193,0.4692483112195885,0.09568466547206353,0.29729207284699105,0.5256403662309335,0.7962368353755821,0.37239670436929967
ERR1018194,0.5240735464518462,0.6060334356736342,0.8487914736852282,0.7286630287800013,0.9601917627314404,0.9022341311620171
ERR1018195,0.27441822971850055,0.01958904299648443,0.06747973938346899,0.28043042135846835,0.55252547731072,0.0777208622498273
ERR1018196,0.9188949314229887,0.4152697340797811,0.9845758440144208,0.4552384081383078,0.8888088345820323,0.8329820051225008
ERR1018197,0.4176858196558865,0.09193002685295869,0.33635611632043394,0.7415451319457009,0.8083605063062255,0.7412091228252126
ERR1018198,0.9539141350336842,0.9402211303095507,0.9528027734342286,0.5840225708195941,0.9322781720767314,0.9750488072507785
ERR1018199,0.6466187564356201,0.5968545232042948,0.9527038990027714,0.4360359802600753,0.9780191372795705,0.46096130467839924
ERR1018200,0.5423771103841266,0.4354453868125455,0.3429010344254524,0.44001156403078623,0.9457599282459456,0.4814603782377613
ERR1018201,0.4702196509866955,0.2076181105747152,0.7547150552448271,0.5170396836111996,0.9008139122937809,0.5600314231204858
ERR1018202,0.7142936483926565,0.4982450657632557,0.8606845710127242,0.5737628565425854,0.9479784860062594,0.6308042363424451
ERR1018203,0.7642082628552308,0.6179490176269573,0.8951857820569028,0.4539164209681069,0.9311290929087611,0.6261370951904438
ERR1018204,0.7837575138433104,0.024697799051787178,0.46776607314678564,0.3856594698721039,0.9751896770402476,0.4089766092439837
ERR1018205,0.25090185736843834,0.24770631173006188,0.2568442498318357,0.3302198741134165,0.6710338668179884,0.17032188417775238
ERR1018206,0.5745035861528808,0.3030741193770719,0.2577257228949855,0.42487863228492556,0.9095712849375237,0.76517635748374
ERR1018207,0.715486341833336,0.6082542365621552,0.7881143431636178,0.7163627287246904,0.9840217439179064,0.9670043452053827
ERR1018208,0.6954862306347154,0.29026095597977725,0.4429574301455471,0.4674856524738978,0.8641821724075625,0.6528869011086741
ERR1018209,0.5934868082356425,0.1394695115124815,0.32595216098685936,0.5557528673630051,0.9350610714735508,0.4818239006749713
ERR1018210,0.6968577763547531,0.42128818040328625,0.9578926177440155,0.543161276793963,0.959656212918243,0.5596823304516559
ERR1018211,0.9465866833540367,0.9211407661093963,0.09728025200271852,0.6925314909640147,0.9906262981391314,0.986121125821966
ERR1018212,0.7353834202966478,0.34781054027006364,0.9467365501093493,0.5242551348481621,0.8171415758816694,0.6926583229941411
ERR1018213,0.35970538027879767,0.2577725844623302,0.5485812729505819,0.3720383711915365,0.8337950208891175,0.18443012537636233
ERR1018214,0.8459248779331751,0.12988651140778862,0.3475147873745529,0.4753433726756711,0.9142331458424351,0.6320106245728403
ERR1018215,0.6003914663650889,0.5192234689966132,0.5712367348145271,0.38222979959676223,0.8880055939435676,0.667546388844398
ERR1018216,0.7374938449208859,0.9364000396228951,0.8931510137366037,0.6175720910806621,0.9821802305033258,0.9631622233303034
ERR1018217,0.4335490462023739,0.1838731342597176,0.24184937120276792,0.3325970098477581,0.5408568929224773,0.48676599195104
ERR1018218,0.7687129724224472,0.5533105435170782,0.43576733167435966,0.5833010949803512,0.8843937118963205,0.7221170945010759
ERR1018219,0.8022076204601887,0.2689581360468991,0.4504003516157208,0.45586220592817234,0.9830152281112076,0.7565930907697757
ERR1018220,0.8723531461329083,0.3220393674834358,0.2707669620305998,0.6215229774986788,0.5465483168273307,0.6947366550704868
ERR1018221,0.854382487057073,0.37815591827498213,0.9885353220767197,0.48501493316503475,0.9855471777390986,0.8203813420901483
ERR1018222,0.7726087960566191,0.9749486882719406,0.9626208079544089,0.7181457185230083,0.9961459718716029,0.9854527205239946
ERR1018223,0.9527461156372995,0.9212523836805515,0.7920601322891313,0.6092067120264542,0.9791352758686304,0.9713290169332662
ERR1018224,0.488906637804087,0.17277032125423256,0.5841487387086185,0.4684733722000332,0.9391615961708042,0.4844444065910363
ERR1018225,0.7847447834468252,0.6390010456212807,0.6753915608621645,0.664985128889358,0.8044690636661048,0.8042426185723357
ERR1018226,0.5970670956436168,0.3142168032461207,0.7808208944218109,0.4553686918505818,0.9091907567120375,0.5212105188919082
ERR1018227,0.7951677059504988,0.5446484836130552,0.7711713794447053,0.5303206981151999,0.8978595079084064,0.6594402300914513
ERR1018228,0.7863826095060249,0.86593442633943,0.6383555464957624,0.5198687057136742,0.8427359624936729,0.9094012156512803
ERR1018229,0.6143846998313093,0.5570094303120599,0.2917818762099858,0.48249947144124644,0.46348237140494963,0.6822748541215659
ERR1018230,0.29851170143348466,0.22468581496871642,0.6827175104752528,0.46290670337898676,0.8226775353703398,0.33737711442853396
ERR1018231,0.9539262686165708,0.9707579974791913,0.5222451641687123,0.7609441923047641,0.7874532658505354,0.9876420502833778
ERR1018232,0.5537824833657288,0.06077120148296527,0.7101411235396747,0.5011597672659407,0.21322319760560174,0.5032100044389832
ERR1018233,0.40380284030274743,0.6474457557037281,0.6701327496467057,0.42096403750199973,0.6274047731313486,0.574319169143399
ERR1018234,0.5888023696935784,0.043947337179143814,0.796902634817658,0.4155670457593645,0.8884741495758707,0.37996789359613875
ERR1018235,0.35713600920701727,0.5055257388860352,0.3702524900836455,0.6030210167907241,0.1708876833521172,0.5775386987730838
ERR1018236,0.7637248650905708,0.4707491773718556,0.18530445167281956,0.5462580137059408,0.6896080237719077,0.7961630273514072
ERR1018237,0.5547651357201865,0.0653042903107925,0.38724208604106647,0.4674605072063376,0.8019493288292896,0.27701202724993235
ERR1018238,0.50772427180282,0.22504632327173055,0.36365774185632643,0.4349609128221218,0.4856560904739158,0.31222894100546883
ERR1018239,0.7195515899382918,0.26814637409330516,0.11213539198970121,0.5853275468153726,0.8177099320619003,0.9255849800600668
ERR1018240,0.41549702715023434,0.8589909634145618,0.5172453978039304,0.553054574289341,0.5554938301968003,0.7296465718968876
ERR1018241,0.9645823245400266,0.4344989322762718,0.9418201889847543,0.6272451739444124,0.9999989504763692,0.992391884134269
ERR1018242,0.4438119924307931,0.6320367651156977,0.2594374141952297,0.5593575729777694,0.6156616627060609,0.3778328843624052
ERR1018243,0.3277172990945826,0.021728214371330688,0.6743294738311151,0.3896535950954487,0.9195207630103717,0.18888303818226035
ERR1018244,0.6666391096688988,0.1966614347025994,0.8532770831875223,0.724740445962533,0.9703870819995036,0.880357282812193
ERR1018245,0.2011330240933982,0.10647100111332454,0.22711254891543634,0.5848815159904017,0.8846363898425047,0.5332561798353465
ERR1018246,0.3372493046012671,0.415670442528784,0.10361294530650526,0.5983193289637564,0.32838664194388123,0.6007894751348006
ERR1018247,0.6857419055489469,0.14959128783979442,0.38272984241302976,0.5121813928785526,0.24272262809000053,0.48728947847102894
ERR1018248,0.4597572275367961,0.09946441541145928,0.11270999852973244,0.5429573822958081,0.442632209721478,0.28097752928569775
ERR1018249,0.14864710043528204,0.8964678740946075,0.13566738236357448,0.46663981400449095,0.39630017518408606,0.5152858906448179
ERR1018250,0.3659847259310711,0.4231834130297435,0.4264682027998452,0.49374093576006717,0.4531735937894148,0.45146483854248354
ERR1018251,0.6752081444553552,0.5545618880661116,0.8836937076545134,0.5156543448612386,0.9835888892942689,0.8674425480559482
ERR1018252,0.5266896016621792,0.028198340145313337,0.17030547998673037,0.3673957320917626,0.20165759795932517,0.20646683705709248
ERR1018253,0.22271350181741273,0.02803639277922008,0.1609839410944396,0.3265668381820246,0.3756863517949715,0.1428238774720368
ERR1018254,0.9196783565533985,0.9256733633896255,0.954398594609158,0.742874621991451,0.9882198000568451,0.9885706663535025
ERR1018255,0.2629525655695149,0.24860256773723705,0.08775960663927737,0.5896765254350506,0.638612536223201,0.6081647581426796
ERR1018256,0.4782940566556484,0.3410961892113841,0.23555233618281962,0.5263439391199262,0.5034882188827092,0.6475015549793578
ERR1018257,0.16403135964454574,0.021772980987935325,0.18833986306102166,0.3240042350889565,0.28324591762553175,0.052825167328638484
ERR1018258,0.6576306427236224,0.2288321440414773,0.260473928044867,0.49428418556259657,0.989167583272787,0.7713933032176139
ERR1018259,0.2454254648321618,0.01532244503627844,0.04151630760236439,0.5833313791323842,0.2755615938913389,0.4686206968764905
ERR1018260,0.6474146163766601,0.1493533145686187,0.6452218934905929,0.6487854159190702,0.9192335519439403,0.8106467521831779
ERR1018261,0.3632495520845352,0.05770719708482784,0.5630757731835729,0.4258360121016024,0.7230831292545981,0.18728166660732903
ERR1018262,0.09869011540075907,0.21665366679668202,0.21154189424255926,0.36540913648416884,0.1657261747024844,0.054909334645926906
ERR1018263,0.46852139963050815,0.18321708059810993,0.22330426365830242,0.4484161000405621,0.6410850444808565,0.4324306360847109
ERR1018264,0.23785722871315768,0.2198531586373189,0.04865547422651031,0.5105414974248795,0.41728605803026836,0.2263965981033196
ERR1018265,0.4900825776201996,0.4965783203865754,0.6197130050274894,0.5457452116497535,0.7072975186406371,0.7009507010658519
ERR1018266,0.6878183009360723,0.6241663076004809,0.6559605549573676,0.33423041855035623,0.6810652473708354,0.6926543524016696
ERR1018267,0.7816669328335489,0.08886678629627509,0.4555858502163903,0.4486632104383987,0.5979194567674774,0.6817223408615185
ERR1018268,0.24921769917844827,0.3358426820598754,0.23845062022443927,0.3567657062554596,0.4102338563945507,0.06126533560882881
ERR1018269,0.7329926201986355,0.11595018513095477,0.2816622790293776,0.4333172061667493,0.6723456550543259,0.6993003995257827
ERR1018270,0.47427019145228905,0.05763351245631403,0.11524115047744621,0.35803128715876514,0.858862661284226,0.58448058015688
ERR1018271,0.71003627651484,0.3105260088800686,0.5384678546266848,0.45743601640599985,0.68500267383279,0.5073621623848764
ERR1018272,0.3003077112308112,0.08215764981593619,0.4205431918357741,0.4562282321764853,0.5080450652801459,0.6035918833149767
ERR1018273,0.32404549951624123,0.14254043049336446,0.9692230030734738,0.33667650838702595,0.44746804066955526,0.05903632520478002
ERR1018274,0.7214893981485168,0.3008207806098836,0.5552586989114671,0.4506610975532311,0.5061817701544027,0.7686644406513361
ERR1018275,0.5057322671941032,0.01089892345862109,0.5253438818602968,0.33683139035285853,0.6378015869020922,0.1839721955148196
ERR1018276,0.3253472582954425,0.08960227437029325,0.20401480682602888,0.4020405604599357,0.5588325874243213,0.4163851654097137
ERR1018277,0.2256480299383141,0.8560276094144694,0.3490843289822642,0.42982623921260027,0.47637244689040353,0.2756357818019487
ERR1018278,0.46391043472992816,0.1771701909967557,0.5190506935137769,0.5700131239535661,0.723394213030048,0.5694159229981851
ERR1018279,0.7246655169980349,0.26068212359491516,0.30054239911984093,0.47692713793566355,0.9567064245273673,0.6768202243412718
ERR1018280,0.7433283623003797,0.33315931984119845,0.6155141760109637,0.5647661728643777,0.939236711231302,0.7409604167914493
ERR1018281,0.8754004657084049,0.9214378767080246,0.9801728244517058,0.7294526139263994,0.9762266752223815,0.9925102518500616
ERR1018282,0.40379389354605993,0.7793855467448548,0.9732486427735718,0.4595394327781849,0.8530216161912567,0.24024309076979494
ERR1018283,0.7710006985411041,0.22384356316042112,0.766429018622589,0.42401673000332063,0.9538912668504045,0.6436130879002232
ERR1018284,0.32997960273344584,0.08971200366760937,0.9019485491172997,0.5836394910572896,0.8998113677748559,0.44767027564062734
ERR1018285,0.8857408444351949,0.8914467499407085,0.27756617794130256,0.5810930596718499,0.930058984868441,0.9306774396859191
ERR1018286,0.502106680012023,0.7503304067087515,0.4364092231321111,0.42485513679496617,0.8909201895106136,0.8058753187474423
ERR1018287,0.4250917844374933,0.06060829243447477,0.6945746015314451,0.29520588754593513,0.8753617732137088,0.13671038212162007
ERR1018288,0.6211632653715345,0.6280648955051287,0.6223484714623908,0.4055627570546465,0.934906896939074,0.6494790468006674
ERR1018289,0.7770318507688735,0.9565714707485984,0.8189594050741666,0.6823238041550049,0.927129119455191,0.97603351382253
ERR1018290,0.8301575156876587,0.09351255732888498,0.17480489318496126,0.4589501528041855,0.9180935060629625,0.8662627336039128
ERR1018291,0.8919327221466183,0.9781477808777967,0.8555682452790547,0.8087482313480909,0.9889429348319049,0.9938558315273944
ERR1018292,0.8971272363843572,0.21508155176525046,0.7373020363113479,0.6415868946075383,0.9955452304625624,0.8567198312064208
ERR1018293,0.6636449186757601,0.2384101610017642,0.9278780159942375,0.5607607613833206,0.9858967177899055,0.760054377933476
ERR1018294,0.8532112881897667,0.9761174067698253,0.7736124241435915,0.5555266756297694,0.967148963949814,0.9763358129329615
ERR1018295,0.6517120693582721,0.8240192181298894,0.32482851814404795,0.4284826669892636,0.1865688989434933,0.3893506190137967
ERR1018296,0.8377488228419687,0.8069645786021682,0.03848035983477176,0.3772160663659892,0.73137261061677,0.9325841311214527
ERR1018297,0.6970652005078178,0.7968979681421542,0.549972556582748,0.6552936197609173,0.987468722223883,0.974791310230577
ERR1018298,0.8334020202000989,0.9363208254509671,0.924616484021939,0.768517628793463,0.9992567175901752,0.9845108591374451
ERR1018299,0.9620380382947107,0.4295905645730797,0.9248281178936313,0.6156127597600441,0.9999986557343511,0.9881331893722957
ERR1018300,0.842808931145187,0.5610647795584883,0.8365207322785831,0.5636630564220939,0.9733001209996969,0.7547653146092406
ERR1018301,0.9815708644443819,0.9999141681097617,0.926279817575473,0.6603153842799248,0.9938690213573534,0.9993055944947812
ERR1018302,0.49185939716362126,0.2703428894332802,0.4546566137391448,0.5077784483934352,0.9462545285969612,0.5471925683048154
ERR1018303,0.9659782401464182,0.9039217909555247,0.9044051709695584,0.5932161250136554,0.9980770426263262,0.9867340794553986
ERR1018304,0.8827895665537555,0.3155608486646483,0.691180566589747,0.4511572760823595,0.9913762431523232,0.7935221687424541
ERR1018305,0.28049162892409035,0.7686220904014338,0.26663245067668406,0.5068781402714199,0.4258042185504069,0.4062750317532283
ERR1018306,0.8963948406232809,0.3117465713751868,0.8521001044438788,0.5284954352865759,0.924200105191571,0.862018525639912
ERR1018307,0.8222077738074913,0.5609641363175348,0.30588862129589567,0.5257218336338804,0.8411008218409414,0.9215880505922636
ERR1018308,0.3733764402355641,0.05460942111591978,0.3846477218016131,0.2244204922382362,0.03570719674128154,0.030088164332152195
ERR1018309,0.6006337094833619,0.18662803097749145,0.6653361472859028,0.4447136203820091,0.7716941143553999,0.4838698697351076
ERR1018310,0.9427900856364753,0.3139639250515243,0.735180380299644,0.5364360324175781,0.7857654633592558,0.818798620533254
ERR1018311,0.6248324091357187,0.5916414728072825,0.6542781592343422,0.40991363590219576,0.6467465271274665,0.7354434199363871
ERR1018312,0.7945990046339685,0.7978955277817376,0.9578363065769813,0.6417198742490717,0.9740529759724732,0.926510585794532
MMRS11288076ST-27-0-0,0.4012588754924455,0.2021729194990372,0.3019208304803295,0.494500510754729,0.12607559522490885,0.0673621178260221
MMRS11932626ST-27-0-0,0.38030873770926615,0.37055882639290655,0.3708461939254817,0.36966858228112487,0.5158433595818889,0.15612680733399922
MMRS12272136ST-27-0-0,0.49460707078388844,0.486048217341617,0.5239164625278838,0.5196456582273756,0.02712590656136155,0.07684085078416912
MMRS14379078ST-27-0-0,0.7368600415864233,0.790257938952168,0.7020444228448129,0.3213089054787649,0.8911337504961772,0.8693247670264984
MMRS14602194ST-27-0-0,0.45967040675380166,0.2832524792542954,0.7279212004306483,0.6297872811626029,0.7980265819480494,0.3609821691837554
MMRS15137911ST-27-0-0,0.8823429749466062,0.9505322639198055,0.9569738408783404,0.8465225366401155,0.9949949765741055,0.9721618242689547
MMRS16644320ST-27-0-0,0.11278786239302871,0.5842284321159782,0.24936348566444044,0.45816377118603197,0.4448767820505903,0.03365280331856532
MMRS17603756ST-27-0-0,0.33233072367295313,0.3607834052592358,0.822978986777225,0.6918819174691421,0.8754925677467322,0.3641728794824133
MMRS17963147ST-27-0-0,0.47712078179349965,0.49248471185443393,0.4725259807952397,0.6237977061153442,0.8808327007349185,0.22597655903413652
MMRS18295921ST-27-0-0,0.6368159262090919,0.9751211173962097,0.5506525849427906,0.6170227715954447,0.3461216776962229,0.7261086485906337
MMRS20257302ST-27-0-0,0.2971285916492028,0.6724233213169498,0.7074598855752771,0.6912870117099168,0.4850316760097102,0.32516478861050013
MMRS21365932ST-27-0-0,0.28551060193555566,0.08143391024208305,0.4620689650801188,0.2574326479693663,0.5772164028895348,0.11036090735563304
MMRS24340226ST-27-0-0,0.7535903660791511,0.42034228028290915,0.7070530535355775,0.4354517107341104,0.691669972217176,0.6751952178149647
MMRS25211151ST-27-0-0,0.3069198037950297,0.38248685110889385,0.6591975887589094,0.6668879057274402,0.8338582693929886,0.4966588037803771
MMRS25641480ST-27-0-0,0.6053496747578276,0.5392239078112344,0.7379126695046669,0.5582493923385752,0.9186385750415018,0.3829410622187221
MMRS29805707ST-27-0-0,0.2092549762695923,0.11501590440562197,0.08357833286980794,0.4353786816574175,0.1365428361337885,0.01675595470886034
MMRS31306426ST-27-0-0,0.5509171160239924,0.2897943302256255,0.6708863142882258,0.6504713875124036,0.5010148274992556,0.14212752557042294
MMRS32573774ST-27-0-0,0.5177924667663193,0.11962843273618541,0.676985819914797,0.5700214261247201,0.4962242551958383,0.39905265821822344
MMRS33294861ST-27-0-0,0.5618791341035481,0.1335640967894102,0.17826149271124123,0.3134610916293784,0.24738116571226665,0.2246308440744133
MMRS34525504ST-27-0-0,0.46949121273992184,0.9324679053038315,0.6269583688990155,0.4950399443008739,0.24559654723256258,0.22648811116446363
MMRS34569532ST-27-0-0,0.47794742654019223,0.7472291796052715,0.5280102904208943,0.40895648296591575,0.6483683185108995,0.7093362559890625
MMRS35808664ST-27-0-0,0.4859918819319849,0.8043715835644517,0.49702074256365425,0.47224402471618243,0.2675036629826638,0.4143064829486913
MMRS36405092ST-27-0-0,0.23780594494206025,0.03441695809377958,0.2840627106977596,0.39609910756004246,0.21526551262658267,0.08155311031689828
MMRS38861560ST-27-0-0,0.4500115887045181,0.01528728981805417,0.5307966938355869,0.5259609825779087,0.6799790724350393,0.21746307183847455
MMRS38954404ST-27-0-0,0.72716411412957,0.2925292076900066,0.413257812831072,0.40685555921295113,0.7551233358848436,0.11533118451871938
MMRS39415781ST-27-0-0,0.22585274471288802,0.04149935601920846,0.3902011793279272,0.4369141169614207,0.5644513513627122,0.12173422180132547
MMRS39582183ST-27-0-0,0.3302205520106952,0.8686915522675774,0.3213088601386405,0.24802230751709783,0.2899087147540238,0.47309026483258304
MMRS40913371ST-27-0-0,0.3927289509741071,0.15339041353861027,0.6672226108172011,0.617966891545361,0.6941453224836576,0.34883055659945583
MMRS41266697ST-27-0-0,0.766340092056246,0.2914211089755728,0.5535870345974353,0.4085578147578187,0.7958659457213973,0.5399628685958309
MMRS41711735ST-27-0-0,0.8337727733048296,0.36176053231039806,0.7345115782332282,0.45641049947406226,0.6926920639715138,0.5928437898237547
MMRS42780924ST-27-0-0,0.5374667879430876,0.4847813344098788,0.21537390646850257,0.510983241457792,0.15682311040408842,0.25681641855656523
MMRS43563715ST-27-0-0,0.3937698809347629,0.25745287698793623,0.6042057754300405,0.5043280785888551,0.16851579494645902,0.10839242767487142
MMRS43939546ST-27-0-0,0.670017970483639,0.7187261619640224,0.7915544739020139,0.5650897593158606,0.9259188462014889,0.8511739428650598
MMRS44197125ST-27-0-0,0.8893302950271393,0.9867726442735294,0.930241226916304,0.7108654314300826,0.9914845012288439,0.9871772940258609
MMRS44203591ST-27-0-0,0.7927648873977262,0.20467095272068497,0.4541344189429197,0.3883770243293928,0.7728066550110734,0.12050517790011851
MMRS44587603ST-27-0-0,0.5045400302491352,0.6588018017743698,0.36606686007206785,0.335816788862116,0.4105125874169826,0.17664015244090997
MMRS47662059ST-27-0-0,0.5762284751586285,0.16043611609017797,0.12985100908057706,0.5104386328590573,0.4396752955748709,0.041483231356712946
MMRS47685461ST-27-0-0,0.9418808418573965,0.43716252412318785,0.9290346467348821,0.43339370342256844,0.9434438482590072,0.9358884097933876
MMRS51307502ST-27-0-0,0.6652525683844676,0.31296801027903615,0.3598977045762242,0.12045655366215127,0.24719770771731375,0.1357698137001177
MMRS51410669ST-27-0-0,0.5105464431376163,0.5365467962473529,0.3605938189364398,0.5006631654597757,0.20685745818349527,0.08878337311265326
MMRS51728985ST-27-0-0,0.6656100572122032,0.22135854663366808,0.7059325495836748,0.41581404116167314,0.9340928278337554,0.72095232054561
MMRS51737257ST-27-0-0,0.5228058017667461,0.35290499230482325,0.5412820710470626,0.4039404999425441,0.7773113155984539,0.2040431530050588
MMRS54246132ST-27-0-0,0.44110911138769904,0.3803693265361884,0.5033917580328056,0.3302454304857177,0.25243608583887456,0.4019915915268808
MMRS54316675ST-27-0-0,0.7336701102311334,0.99586941336653,0.747581028869772,0.5745865376492826,0.8347669947758015,0.8729921713265969
MMRS55294627ST-27-0-0,0.8724057376663384,0.7569623282341073,0.8683255980320929,0.6206668482278473,0.9693265100455828,0.8607402336861838
MMRS56137463ST-27-0-0,0.563718176122573,0.5137611596560507,0.3873231626059989,0.6692329534596541,0.8388228069376719,0.5870223337172548
MMRS57276462ST-27-0-0,0.4687782488593983,0.2919879811378907,0.21368789493044482,0.5467839901620636,0.02009444233025974,0.024959697329803767
MMRS57569834ST-27-0-0,0.6241238692714567,0.9042952102058148,0.9140442243519097,0.5825044083158881,0.46265917765330683,0.6112301217420586
MMRS59699117ST-27-0-0,0.26662849366862945,0.07470005788648734,0.32001254068709334,0.5801965298040871,0.8567901199827567,0.10851847532978849
MMRS61683006ST-27-0-0,0.3611857777778514,0.6036619082893864,0.1127944940578207,0.49502312714304,0.4016206364860697,0.050272592288022756
MMRS62192467ST-27-0-0,0.8756793437783823,0.09872536924791518,0.5447838046603358,0.5951330686324061,0.9422054745057155,0.6555890263690595
MMRS62376181ST-27-0-0,0.5521394496118956,0.5971381279635652,0.3311775223573054,0.5572021099803891,0.834853167806829,0.4414216359155702
MMRS62666492ST-27-0-0,0.7905254959920033,0.7633210610356873,0.3657071461580998,0.4407767791052182,0.5873807983291672,0.7223782791486708
MMRS64281211ST-27-0-0,0.7414484598398545,0.3683961191694129,0.615736409084922,0.6191194053780043,0.8051443508917936,0.28006160098436556
MMRS64281551ST-27-0-0,0.2711210283714753,0.7978312819108372,0.2751668411059906,0.4716042193856893,0.4410972580589684,0.0913094270437619
MMRS65205033ST-27-0-0,0.8469701969737012,0.9748119034285156,0.8483121498155836,0.824505410712475,0.7475793269931772,0.9376852636997607
MMRS65742083ST-27-0-0,0.16396392965183168,0.867019445960621,0.22889923696270925,0.372384657585153,0.2035865853930814,0.274097957371062
MMRS65862658ST-27-0-0,0.3715094247597102,0.6148260652964143,0.3948164543487959,0.4541110430345114,0.39179529043280464,0.12529478707047903
MMRS65945127ST-27-0-0,0.5093296121094429,0.06463905714484891,0.8350855243666888,0.5124226839151064,0.9020001483513007,0.3371679181417738
MMRS66868025ST-27-0-0,0.6338447812158796,0.046774557625026546,0.14584851683060177,0.27939262263098436,0.3503255833257229,0.16429007137206347
MMRS67096717ST-27-0-0,0.6491095067217272,0.6066221549749873,0.20195491661886733,0.691042796035193,0.7407373466355013,0.47010964720764187
